Title,SalesOrderNo,Customer,WTClass,OrderDate,LineKey,ShipExpiryDate,ParentItem,ComponentItem,ProductLineDesc,ItemDesc,WTNumber,WTParent,WTPart,WTStep,ShipLocation,ProductLocation,InventoryLocation,DefaultLocation,Quantity,UOM,TransferType,DayStillShip,AlertId,SalesPersonName,Weight,ItemType,Revenue,Cost,Lf,Sf
"0090621-NO W/T  OSA46 000026",0090621,30-SCHA03,IND,2017-12-04,000026,2017-12-11,"Pick & Pack",OSA46,Hardware,"Angle Iron Offset 4x5.5in Plate Designed for 4in Rack, 6in OAL with drills at 4in and 5in w/Attachment Hardware",,,N,,430,,430,430,4,EA,,-37,15541cad-a5e5-5c41-a1d4-943ad1f05f44,"Jerry O'Neill",17.2,"Pick & Pack",133.92,,,
"0090621-NO W/T  UB4X55 000024",0090621,30-SCHA03,IND,2017-12-04,000024,2017-12-11,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,38,EA,,-37,6948db24-8dfd-5584-842a-36e860027ea1,"Jerry O'Neill",,"Pick & Pack",,,,
"0090621-NO W/T  OS42.2 000022",0090621,30-SCHA03,IND,2017-12-04,000022,2017-12-11,"Pick & Pack",OS42.2,Hardware,"Angle Iron Offset 4in x 5.5in Sq Plate for 4in Rack, 2in OAL w/ 7/16in drills @ .5in & 1.13in on vertical legs, Powder Coat ZINC",,,N,,430,,430,430,19,EA,,-37,ae54c9a9-94d3-5e08-b90b-4536ec9c72e4,"Jerry O'Neill",,"Pick & Pack",,,,
"0090621-NO W/T  OSA42.2 000021",0090621,30-SCHA03,IND,2017-12-04,000021,2017-12-11,"Pick & Pack",OSA42.2,Hardware,"Angle Iron Offset 4x5.5in Plate for 4in Rack, 2in OAL drill thrus at .5in and 1.13in, with Attachment Hardware",,,N,,430,,430,430,19,EA,,-37,e4bcc547-61ea-5085-ae2b-2c7a2eac53d6,"Jerry O'Neill",64.6,"Pick & Pack",580.07,,,
"0090621-NO W/T  WSTPY70BK 000018",0090621,30-SCHA03,IND,2017-12-04,000018,2017-12-11,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,7,EA,,-37,fffd491c-5d7c-5c68-bf84-ecfca9135738,"Jerry O'Neill",0.77,"Pick & Pack",22.12,6.72,,
"0090621-NO W/T  EB386.0G 000016",0090621,30-SCHA03,IND,2017-12-04,000016,2017-12-11,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,25,EA,,-37,b60e38c6-12af-53d0-ac49-8a78022ed0ae,"Jerry O'Neill",,"Pick & Pack",,,,
"0090621-NO W/T  EBA386.0G 000015",0090621,30-SCHA03,IND,2017-12-04,000015,2017-12-11,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,25,EA,,-37,78997ae4-8a2a-596a-87ae-e6b37bacb80e,"Jerry O'Neill",7.75,"Pick & Pack",96.25,,,
"0090621-NO W/T  CAB14G 000012",0090621,30-SCHA03,IND,2017-12-04,000012,2017-12-11,"Pick & Pack",CAB14G,Cable,"1/4 Galv Aircraft Cable1 Spool @ 400ft",,,N,,430,,430,430,400,FT,,-37,73e67097-f856-5dd9-a1cb-5256c0e9bf42,"Jerry O'Neill",44,"Pick & Pack",132,58,,
"0090733-NO W/T  WSTPY70BK 000017",0090733,30-STOR07,IND,2017-12-08,000017,2017-12-13,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,70,EA,,-35,f1dec267-4401-5e18-80bf-ceb19cec3c29,"Brian Stevenson",7.7,"Pick & Pack",221.2,67.2,,
"0090733-NO W/T  EB386.0G 000015",0090733,30-STOR07,IND,2017-12-08,000015,2017-12-13,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,14,EA,,-35,fd771b69-f9dc-523a-94d7-a1fb35cb053d,"Brian Stevenson",,"Pick & Pack",,,,
"0090733-NO W/T  EBA386.0G 000014",0090733,30-STOR07,IND,2017-12-08,000014,2017-12-13,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,14,EA,,-35,b4edaacf-d053-5e49-b3ec-2b53ecf8356e,"Brian Stevenson",4.34,"Pick & Pack",53.9,,,
"0090733-NO W/T  CAB14G0050 000011",0090733,30-STOR07,IND,2017-12-08,000011,2017-12-13,"Pick & Pack",CAB14G0050,Cable,"1/4 x 50ft Galv Aircraft Cable",,,N,,430,,430,430,1,EA,,-35,cc157f09-1fd6-5e2a-8c5f-cf8a095f1492,"Brian Stevenson",7.21,"Pick & Pack",16.5,7.25,,
"0090733-NO W/T  CAB14G0100 000010",0090733,30-STOR07,IND,2017-12-08,000010,2017-12-13,"Pick & Pack",CAB14G0100,Cable,"1/4 x 100ft Galv Aircraft Cable",,,N,,430,,430,430,1,EA,,-35,2e8e3b0d-e87b-5221-89ab-119b4374a265,"Brian Stevenson",12.18,"Pick & Pack",33,14.5,,
"0089996-NO W/T  CAB14G0100 000010",0089996,30-STRU04,IND,2017-11-02,000010,2017-12-06,"Pick & Pack",CAB14G0100,Cable,"1/4 x 100ft Galv Aircraft Cable",,,N,,430,,430,430,1,EA,,-42,d763298b-cd58-5866-a3a9-62d164af018b,"Jerry O'Neill",12.18,"Pick & Pack",33,14.5,,
"0090312-NO W/T  CAB14G 000019",0090312,30-HTHA01,IND,2017-11-20,000019,2017-12-12,"Pick & Pack",CAB14G,Cable,"1/4 Galv Aircraft Cable1 Spool @ 600ft",,,N,,430,,430,430,600,FT,,-36,ab2b0543-e4cc-5936-8b77-fb92d4251fb5,"Jerry O'Neill",66,"Pick & Pack",198,87,,
"0090312-NO W/T  UB4X55 000016",0090312,30-HTHA01,IND,2017-11-20,000016,2017-12-12,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,60,EA,,-36,7bad912e-e3d1-5d36-99fe-72a7e40b37f8,"Jerry O'Neill",,"Pick & Pack",,,,
"0090312-NO W/T  OS414 000015",0090312,30-HTHA01,IND,2017-11-20,000015,2017-12-12,"Pick & Pack",OS414,Hardware,"Angle Iron Offset 4x5.5in Plate Designed for 4in Rack, 14in OAL with drills at 12in and 13in",,,N,,430,,430,430,30,EA,,-36,d236c878-ca8f-5306-ab0f-297b803e12c6,"Jerry O'Neill",,"Pick & Pack",,,,
"0090312-NO W/T  OSA414 000014",0090312,30-HTHA01,IND,2017-11-20,000014,2017-12-12,"Pick & Pack",OSA414,Hardware,"Angle Iron Offset 4x5.5in Plate Designed for 4in Rack, 14in OAL with drills at 12in and 13in Assembly w/Attachment Hardware",,,N,,430,,430,430,30,EA,,-36,4b244ce4-b75f-5e82-b88c-2d121044461c,"Jerry O'Neill",,"Pick & Pack",1995,,,
"0090312-NO W/T  EB386.0G 000010",0090312,30-HTHA01,IND,2017-11-20,000010,2017-12-12,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,31,EA,,-36,dc2ae87e-6c78-5289-a73b-44b8489590f0,"Jerry O'Neill",,"Pick & Pack",,,,
"0090312-NO W/T  EBA386.0G 000009",0090312,30-HTHA01,IND,2017-11-20,000009,2017-12-12,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,31,EA,,-36,15cf1154-d035-5cd4-ace1-a0ecb07c1eb1,"Jerry O'Neill",9.61,"Pick & Pack",119.35,,,
"0090662-NO W/T  UB4X55 000033",0090662,30-STOR05,IND,2017-12-05,000033,2017-12-18,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,112,EA,,-30,48a96523-f490-5493-a35b-2b148b906fee,"Brian Stevenson",,"Pick & Pack",,,,
"0090662-NO W/T  OS42.2 000031",0090662,30-STOR05,IND,2017-12-05,000031,2017-12-18,"Pick & Pack",OS42.2,Hardware,"Angle Iron Offset 4in x 5.5in Sq Plate for 4in Rack, 2in OAL w/ 7/16in drills @ .5in & 1.13in on vertical legs, Powder Coat ZINC",,,N,,430,,430,430,56,EA,,-30,a567b516-2961-58a8-9fba-573f4b6cec19,"Brian Stevenson",,"Pick & Pack",,,,
"0090662-NO W/T  OSA42.2 000030",0090662,30-STOR05,IND,2017-12-05,000030,2017-12-18,"Pick & Pack",OSA42.2,Hardware,"Angle Iron Offset 4x5.5in Plate for 4in Rack, 2in OAL drill thrus at .5in and 1.13in, with Attachment Hardware",,,N,,430,,430,430,56,EA,,-30,389dea84-5629-5c9a-b709-941691ba0c87,"Brian Stevenson",190.4,"Pick & Pack",1709.68,,,
"0090662-NO W/T  WSTPY70BK 000027",0090662,30-STOR05,IND,2017-12-05,000027,2017-12-18,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,83,EA,,-30,f31894b2-264d-5da2-a093-d156f79cb620,"Brian Stevenson",9.13,"Pick & Pack",262.28,79.68,,
"0090662-NO W/T  EB386.0G 000025",0090662,30-STOR05,IND,2017-12-05,000025,2017-12-18,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,55,EA,,-30,70d7c6f1-da22-5287-af78-20edad8fd133,"Brian Stevenson",,"Pick & Pack",,,,
"0090662-NO W/T  EBA386.0G 000024",0090662,30-STOR05,IND,2017-12-05,000024,2017-12-18,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,55,EA,,-30,311e76e0-705a-5ef9-8a5e-40b8ecbd0b63,"Brian Stevenson",17.05,"Pick & Pack",211.75,,,
"0090662-NO W/T  CAB14G 000021",0090662,30-STOR05,IND,2017-12-05,000021,2017-12-18,"Pick & Pack",CAB14G,Cable,"1/4 Galv Aircraft Cable1 Spool @ 1500ft",,,N,,430,,430,430,1500,FT,,-30,b786df22-eb30-58f9-8d7a-589b355e56ae,"Brian Stevenson",165,"Pick & Pack",495,217.5,,
"0090673-NO W/T  PSN1717DL 000004",0090673,10-FALL01,SAF,2017-12-05,000004,2017-12-06,,PSN1717DL,Netting,"Personnel Safety Net, WITH Liner, Hooks per ANSI A10.11-2010Size:   17ft x 17ft x 24ft",,,N,,181,,181,181,2,EA,,-42,a53c3561-47d4-52ef-a8f0-878f4665e5fa,"Ed McKechnie",66,"Pick & Pack",834,454.4,,
"0090673-NO W/T  PSN1530DL 000003",0090673,10-FALL01,SAF,2017-12-05,000003,2017-12-06,,PSN1530DL,Netting,"Personnel Safety Net, WITH Liner, Hooks per ANSI A10.11-2010Size:   15ft x 30ft",,,N,,181,,181,181,19,EA,,-42,ab5a488a-c904-5b7b-a66e-5599cd8186b5,"Ed McKechnie",1634,"Pick & Pack",10697,5906.15,,
"0090673-NO W/T  PSN1525DL 000002",0090673,10-FALL01,SAF,2017-12-05,000002,2017-12-06,,PSN1525DL,Netting,"Personnel Safety Net, WITH Liner, Hooks per ANSI A10.11-2010Size:   15ft x 25ft",,,N,,181,,181,181,1,EA,,-42,bbe7c9e5-3ff9-5391-b991-666bb7f93abe,"Ed McKechnie",67,"Pick & Pack",478,315.45,,
"0090673-NO W/T  PSN1520DL 000001",0090673,10-FALL01,SAF,2017-12-05,000001,2017-12-06,,PSN1520DL,Netting,"Personnel Safety Net, WITH Liner, Hooks per ANSI A10.11-2010Size:   15ft x 20ft",,,N,,181,,181,181,4,EA,,-42,61af1559-a4e2-52ab-a19e-81effcd56138,"Ed McKechnie",216,"Pick & Pack",1572,1099.8,,
"0090632-NO W/T  EB382.5G 000040",0090632,30-FIRS01,IND,2017-12-04,000040,2017-12-07,"Pick & Pack",EB382.5G,Hardware,"3/8 x 2.5 Eyebolt Galv 1-5/8in Thread",,,N,,430,,430,430,2,EA,,-41,4383ab56-73d9-526d-8e6d-f36a5847cac3,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  DB6 000036",0090632,30-FIRS01,IND,2017-12-04,000036,2017-12-07,"Pick & Pack",DB6,Hardware,"Diagonal Brace 6 ft 2x2 Galv Telespar",,,N,,430,,430,430,2,EA,,-41,acc41166-2bfa-5236-8bdb-ee68e969a03c,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  UB4X55 000030",0090632,30-FIRS01,IND,2017-12-04,000030,2017-12-07,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,12,EA,,-41,d2f1331c-e390-5633-be03-4880ac2de357,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  XCAB 000029",0090632,30-FIRS01,IND,2017-12-04,000029,2017-12-07,"Pick & Pack",XCAB,Hardware,"1/4in x 11ft Galv Cable with one end pressed with 1/4in Galv Thimble and 3/8 x 2.5 Galv Eyebolt",,,N,,430,,430,430,3,EA,,-41,4f8c0406-dc00-5aaa-8414-20165aee4446,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  EB386.0G 000025",0090632,30-FIRS01,IND,2017-12-04,000025,2017-12-07,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,3,EA,,-41,883ec325-2ec6-54a3-9866-bce6e006c015,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  UB4X55 000019",0090632,30-FIRS01,IND,2017-12-04,000019,2017-12-07,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,28,EA,,-41,8d0c326a-f955-5f8c-8499-af21c14dfefa,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  OS42.2 000017",0090632,30-FIRS01,IND,2017-12-04,000017,2017-12-07,"Pick & Pack",OS42.2,Hardware,"Angle Iron Offset 4in x 5.5in Sq Plate for 4in Rack, 2in OAL w/ 7/16in drills @ .5in & 1.13in on vertical legs, Powder Coat ZINC",,,N,,430,,430,430,14,EA,,-41,b14a5a26-98d7-582d-8b75-f78fc61365d9,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  OSA42.2 000016",0090632,30-FIRS01,IND,2017-12-04,000016,2017-12-07,"Pick & Pack",OSA42.2,Hardware,"Angle Iron Offset 4x5.5in Plate for 4in Rack, 2in OAL drill thrus at .5in and 1.13in, with Attachment Hardware",,,N,,430,,430,430,14,EA,,-41,c8cde43e-8ba8-5cf1-8cac-8664fdf553d5,"Brian Stevenson",47.6,"Pick & Pack",427.42,,,
"0090632-NO W/T  WSTPY70BK 000013",0090632,30-FIRS01,IND,2017-12-04,000013,2017-12-07,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,15,EA,,-41,edab6092-3985-5521-8fc5-fa94fe1d8be7,"Brian Stevenson",1.65,"Pick & Pack",47.4,14.4,,
"0090632-NO W/T  EB386.0G 000011",0090632,30-FIRS01,IND,2017-12-04,000011,2017-12-07,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,15,EA,,-41,d6c4fbaf-df29-575b-81e5-530abb86805e,"Brian Stevenson",,"Pick & Pack",,,,
"0090632-NO W/T  EBA386.0G 000010",0090632,30-FIRS01,IND,2017-12-04,000010,2017-12-07,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,15,EA,,-41,b9312a3e-103d-5fa3-a02a-e229d41b7a42,"Brian Stevenson",4.65,"Pick & Pack",57.75,,,
"0090632-NO W/T  CAB14G0300 000007",0090632,30-FIRS01,IND,2017-12-04,000007,2017-12-07,"Pick & Pack",CAB14G0300,Cable,"1/4 x 300ft Galv Aircraft Cable",,,N,,430,,430,430,1,EA,,-41,1efd21be-4bde-5b5b-a367-ff25178693b4,"Brian Stevenson",32.99,"Pick & Pack",99,43.5,,
"0090287-NO W/T  /NI-A 000001",0090287,50-EART01,PLA,2017-11-14,000001,2018-02-01,,/NI-A,"Non Inventory","Art. 20.02.112Trampoline „Circus“ includes dig-in frame asstandard EquipmentClosed rubber jumping area for medium height jumpsComplete frame can be lifted out for cleaningTechn ical dataJumping area: Ø 1.30 mOuter dimensions: Ø 1.90 mSafety zone: 4.30 mMin. fall protection: 11.70m2Height of fall: 1.00 mPacking details:1 PK Ø 1,80 m trampline round (112 kg)",,,N,,000,,,,1,,,14,7d2b5570-e934-5d5c-97bb-25d07280bcc5,"Robin Ritz",,"Pick & Pack",3898.5,,,
"0090622-NO W/T  UB4X55 000021",0090622,30-AKEQ01,IND,2017-12-04,000021,2017-12-11,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,12,EA,,-37,9cb388a2-75a7-521a-97b5-92a526c83264,"Brian Stevenson",,"Pick & Pack",,,,
"0090622-NO W/T  OS46 000020",0090622,30-AKEQ01,IND,2017-12-04,000020,2017-12-11,"Pick & Pack",OS46,Hardware,"Angle Iron Offset on 4x5.5in Plate, Designed of 4in Rack, 6in OAL, with Holes at 4in and 5in",,,N,,430,,430,430,6,EA,,-37,2058ee09-257b-50ea-860c-c6f5b48821f0,"Brian Stevenson",,"Pick & Pack",,,,
"0090622-NO W/T  OSA46 000019",0090622,30-AKEQ01,IND,2017-12-04,000019,2017-12-11,"Pick & Pack",OSA46,Hardware,"Angle Iron Offset 4x5.5in Plate Designed for 4in Rack, 6in OAL with drills at 4in and 5in w/Attachment Hardware",,,N,,430,,430,430,6,EA,,-37,3e487aa6-2e5b-5d5c-acdd-f71959f792ac,"Brian Stevenson",25.8,"Pick & Pack",200.88,,,
"0090622-NO W/T  EB386.0G 000015",0090622,30-AKEQ01,IND,2017-12-04,000015,2017-12-11,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,11,EA,,-37,ac16260c-250f-5e04-81ee-1faf4155f9c9,"Brian Stevenson",,"Pick & Pack",,,,
"0090622-NO W/T  EBA386.0G 000014",0090622,30-AKEQ01,IND,2017-12-04,000014,2017-12-11,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,11,EA,,-37,bf80e002-def5-5e2d-afd3-c8b6289b61aa,"Brian Stevenson",3.41,"Pick & Pack",42.35,,,
"0090622-NO W/T  CAB14G0100 000011",0090622,30-AKEQ01,IND,2017-12-04,000011,2017-12-11,"Pick & Pack",CAB14G0100,Cable,"1/4 x 100ft Galv Aircraft Cable",,,N,,430,,430,430,1,EA,,-37,c86344fc-8a6f-5e70-9d63-665d87e736c1,"Brian Stevenson",12.18,"Pick & Pack",33,14.5,,
"0090267-NO W/T  UB4X55 000026",0090267,30-JOHN03,IND,2017-11-29,000026,2017-12-08,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,96,EA,,-40,c49d621f-90d7-59df-83a4-0985f3190ee6,"Brian Stevenson",,"Pick & Pack",,,,
"0090267-NO W/T  OS42.2 000024",0090267,30-JOHN03,IND,2017-11-29,000024,2017-12-08,"Pick & Pack",OS42.2,Hardware,"Angle Iron Offset 4in x 5.5in Sq Plate for 4in Rack, 2in OAL w/ 7/16in drills @ .5in & 1.13in on vertical legs, Powder Coat ZINC",,,N,,430,,430,430,48,EA,,-40,3a778325-39cb-5e61-9c74-3c647375a9da,"Brian Stevenson",,"Pick & Pack",,,,
"0090267-NO W/T  OSA42.2 000023",0090267,30-JOHN03,IND,2017-11-29,000023,2017-12-08,"Pick & Pack",OSA42.2,Hardware,"Angle Iron Offset 4x5.5in Plate for 4in Rack, 2in OAL drill thrus at .5in and 1.13in, with Attachment Hardware",,,N,,430,,430,430,48,EA,,-40,8e9814fc-5b75-55ae-9f8b-22bd2aff2f0d,"Brian Stevenson",163.2,"Pick & Pack",1465.44,,,
"0090267-NO W/T  WSTPY70BK 000020",0090267,30-JOHN03,IND,2017-11-29,000020,2017-12-08,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,60,EA,,-40,1890062c-0cdd-546e-922d-cfa6daf5b808,"Brian Stevenson",6.6,"Pick & Pack",189.6,57.6,,
"0090267-NO W/T  EB386.0G 000018",0090267,30-JOHN03,IND,2017-11-29,000018,2017-12-08,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,78,EA,,-40,dbe679c4-b91f-5be2-be9d-6cc1f1ba1353,"Brian Stevenson",,"Pick & Pack",,,,
"0090267-NO W/T  EBA386.0G 000017",0090267,30-JOHN03,IND,2017-11-29,000017,2017-12-08,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,78,EA,,-40,57d78d5a-37bc-5a26-af90-6f9c9ee1eebe,"Brian Stevenson",24.18,"Pick & Pack",300.3,,,
"0090267-NO W/T  CAB14G 000014",0090267,30-JOHN03,IND,2017-11-29,000014,2017-12-08,"Pick & Pack",CAB14G,Cable,"1/4 Galv Aircraft Cable1 Spool @ 750ft",,,N,,430,,430,430,750,FT,,-40,49e38cfd-4d75-5558-a658-c78786d1ca4b,"Brian Stevenson",82.5,"Pick & Pack",247.5,108.75,,
"0090633-NO W/T  UB4X55 000029",0090633,30-FIRS01,IND,2017-12-04,000029,2017-12-07,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,4,EA,,-41,3246033f-c622-598e-bf0f-ee2d8f9b61c3,"Brian Stevenson",,"Pick & Pack",,,,
"0090633-NO W/T  XCAB 000028",0090633,30-FIRS01,IND,2017-12-04,000028,2017-12-07,"Pick & Pack",XCAB,Hardware,"1/4in x 11ft Galv Cable with one end pressed with 1/4in Galv Thimble and 3/8 x 2.5 Galv Eyebolt",,,N,,430,,430,430,1,EA,,-41,0d05b696-ab10-5fad-b417-63e55b667a28,"Brian Stevenson",,"Pick & Pack",,,,
"0090633-NO W/T  EB386.0G 000024",0090633,30-FIRS01,IND,2017-12-04,000024,2017-12-07,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,1,EA,,-41,756a7c17-4f86-5ba9-914b-0d3fa353968d,"Brian Stevenson",,"Pick & Pack",,,,
"0090633-NO W/T  UB4X55 000018",0090633,30-FIRS01,IND,2017-12-04,000018,2017-12-07,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,4,EA,,-41,4af701d5-73fa-5991-ae3a-eac72f5cb6c2,"Brian Stevenson",,"Pick & Pack",,,,
"0090633-NO W/T  OS42.2 000016",0090633,30-FIRS01,IND,2017-12-04,000016,2017-12-07,"Pick & Pack",OS42.2,Hardware,"Angle Iron Offset 4in x 5.5in Sq Plate for 4in Rack, 2in OAL w/ 7/16in drills @ .5in & 1.13in on vertical legs, Powder Coat ZINC",,,N,,430,,430,430,2,EA,,-41,764daffa-083a-5962-9c22-fe642d0b889c,"Brian Stevenson",,"Pick & Pack",,,,
"0090633-NO W/T  OSA42.2 000015",0090633,30-FIRS01,IND,2017-12-04,000015,2017-12-07,"Pick & Pack",OSA42.2,Hardware,"Angle Iron Offset 4x5.5in Plate for 4in Rack, 2in OAL drill thrus at .5in and 1.13in, with Attachment Hardware",,,N,,430,,430,430,2,EA,,-41,56ebbb90-0cbc-5712-b012-23fc4b3f232b,"Brian Stevenson",6.8,"Pick & Pack",61.06,,,
"0090633-NO W/T  WSTPY70BK 000012",0090633,30-FIRS01,IND,2017-12-04,000012,2017-12-07,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,26,EA,,-41,6acc6e95-1c45-5b56-a9b4-b96b9db63631,"Brian Stevenson",2.86,"Pick & Pack",82.16,24.96,,
"0090633-NO W/T  EB386.0G 000010",0090633,30-FIRS01,IND,2017-12-04,000010,2017-12-07,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,3,EA,,-41,4066ef26-6189-52eb-9d05-b2c401d84b7b,"Brian Stevenson",,"Pick & Pack",,,,
"0090633-NO W/T  EBA386.0G 000009",0090633,30-FIRS01,IND,2017-12-04,000009,2017-12-07,"Pick & Pack",EBA386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread w/ FN",,,N,,430,,430,430,3,EA,,-41,cd90c253-2138-55bf-adcd-b963d52c626f,"Brian Stevenson",0.93,"Pick & Pack",11.55,,,
"0090633-NO W/T  CAB14G0050 000006",0090633,30-FIRS01,IND,2017-12-04,000006,2017-12-07,"Pick & Pack",CAB14G0050,Cable,"1/4 x 50ft Galv Aircraft Cable",,,N,,430,,430,430,1,EA,,-41,978aa6f6-1728-516a-a74e-7952e2c4e3a3,"Brian Stevenson",7.21,"Pick & Pack",16.5,7.25,,
"0090657-NO W/T  UB4X55 000016",0090657,30-APPL03,IND,2017-12-05,000016,2017-12-08,"Pick & Pack",UB4X55,Hardware,"3/8 x 4 x 5.5 U-Bolt 4in Thread",,,N,,430,,430,430,16,EA,,-40,847b7699-7700-5463-ad5b-b794a72ac659,"Brian Stevenson",,"Pick & Pack",,,,
"0090657-NO W/T  OS48 000015",0090657,30-APPL03,IND,2017-12-05,000015,2017-12-08,"Pick & Pack",OS48,Hardware,"Angle Iron Offset 4x5.5in Plate Designed for 4in Rack, 8in OAL with drills at 6in and 7in, Powder Coat ZINC Drawing OS4X, 02/01/07, Rev 6",,,N,,430,,430,430,8,EA,,-40,994ef8cb-9537-567f-adfe-238c1e1638fd,"Brian Stevenson",,"Pick & Pack",,,,
"0090657-NO W/T  OSA48 000014",0090657,30-APPL03,IND,2017-12-05,000014,2017-12-08,"Pick & Pack",OSA48,Hardware,"Angle Iron Offset 4x5.5in Plate Designed for 4in Rack, 8in OAL with drills at 6in and 7in w/Attachment Hardware",,,N,,430,,430,430,8,EA,,-40,d15465ae-e9f0-5da2-b39a-67bd39f2caa8,"Brian Stevenson",35.44,"Pick & Pack",267.84,,,
"0090657-NO W/T  WSTPY70BK 000011",0090657,30-APPL03,IND,2017-12-05,000011,2017-12-08,"Pick & Pack",WSTPY70BK,Hardware,"1in x 27.5in Black Web Strap w/ Buckle",,,N,,430,,430,430,10,EA,,-40,c41bacb1-4954-502b-be0e-5cf42534aa24,"Brian Stevenson",1.1,"Pick & Pack",31.6,9.6,,
"0090657-NO W/T  EB386.0G 000009",0090657,30-APPL03,IND,2017-12-05,000009,2017-12-08,"Pick & Pack",EB386.0G,Hardware,"3/8 x 6.0 Eyebolt Galv 2-1/2in Thread",,,N,,430,,430,430,13,EA,,-40,1c39c113-5698-54f2-abc8-e2b11550bd2e,"Brian Stevenson",,"Pick & Pack",,,,
