Action,"Action Qty","Alt Qty","Item Code","Item Desc","Procurement Type",WareHouse,"On Hand Qty","Re-Order Point","Maximum Qty","On SO (5 Days)","Total On Hand","Alter Id",Title,"Product Line Desc","Item Type"
0,0,0,HCJSD,"444-08 Knot-ball 48mm Tan","Buy to Stock",003,8250,N/A,4733,,11292,da62236c-3386-5dca-aa95-e3020b5f6884,N/A,Netform,N/A
0,0,0,HDB716,"7/16 Hammer Drill Bit","Buy to Stock",181,5,N/A,7,2,7,c97d5422-4d20-5f81-b431-8c6f96ab6448,N/A,Hardware,N/A
0,0,0,HDB716,"7/16 Hammer Drill Bit","Buy to Stock",000,2,N/A,0,,7,c882b92e-e151-5c02-8749-b573b4fa0718,N/A,Hardware,N/A
0,0,0,HEXKEY732,"Hex L-Key for Tamper-Resistant","Buy to Stock",000,85,N/A,84,3,85,8c33e762-01d8-5662-9716-5d55e941d418,N/A,Netform,N/A
0,0,0,HG0.515CL,"1/2in x 15in sticks, Clear, Me","Buy to Stock",000,300,N/A,60,,300,9ea299c3-5c3a-5096-86f2-09466b2a4639,N/A,"Web Net",N/A
0,0,0,HK60,"Heavy Duty 60 Watt Hot Knife","Buy to Stock",000,120,N/A,0,,140,1bc21aaf-0846-57da-ad27-fe5f2ef12156,N/A,"Manufacturing Supplies",N/A
0,0,0,HK60,"Heavy Duty 60 Watt Hot Knife","Buy to Stock",430,20,N/A,0,,140,699e5cc9-287a-5f1c-b0ba-e1ca19ff0735,N/A,"Manufacturing Supplies",N/A
0,0,0,HLN118S,"Cargo Lifting Net 3.6M x 3.6M/","Buy to Stock",003,77,N/A,26,,81,ee293c03-e39e-53e8-a813-104cfcfd2f93,N/A,Netting,N/A
0,0,0,HLN118S,"Cargo Lifting Net 3.6M x 3.6M/","Buy to Stock",000,4,N/A,4,,81,abe91f3d-4c51-5ce9-9901-bf77331dd068,N/A,Netting,N/A
0,0,0,HLN2020,"Cargo Lifting Net 6m x 6m/19.6","Buy to Stock",003,31,N/A,29,,36,f6c6d769-b88d-5878-ab14-12fb35ede467,N/A,Netting,N/A
0,0,0,HLN2020,"Cargo Lifting Net 6m x 6m/19.6","Buy to Stock",000,5,N/A,4,,36,e3525d99-c814-53c7-9dd4-78c1f3976d1a,N/A,Netting,N/A
0,0,0,HLN2064,"Polyester Web Strap Assembly f","Buy to Stock",003,11,N/A,2,,11,4d1d1027-a1c1-5e2b-906a-7ea5e24171cc,N/A,Netting,N/A
0,0,0,HN58SS,"5/8 Hexnut SS","Buy to Stock",000,71,N/A,120,,71,b2cb8d14-cfd9-5396-ad4e-4cbb6ad65b7d,N/A,Netform,N/A
0,0,0,HR075G,"Hog Ring 3/4in Galvanized","Buy to Stock",000,52111.44,N/A,73225,6736.64,52111.44,90097820-8bfd-5c68-9ae7-582d4a5ee349,N/A,"Manufacturing Supplies",N/A
0,0,0,HR112G,"Hog Ring 1-1/2in Galvanized","Buy to Stock",181,10552,N/A,10942,644,10552,0ed53428-4c4f-52a1-9007-86848536e1a8,N/A,"Manufacturing Supplies",N/A
0,0,0,HR445BK,"Replacement ""T"" Joint, Standar","Buy to Stock",000,133,N/A,0,,133,d726c691-2c6f-54ff-9098-7f9f432ac7c7,N/A,Netform,N/A
0,0,0,HR445SD,"Replacement ""T"" Joint, Standar","Buy to Stock",000,168,N/A,0,,168,b9c3452d-8cb5-5b30-b6c7-dd291004819e,N/A,Netform,N/A
0,0,0,HR448BK,"Replacement ""T"" Joint, Swivel","Buy to Stock",000,77,N/A,28,,77,d361a16e-9f9a-54b6-ae82-4ad073c4882f,N/A,Netform,N/A
0,0,0,HR448SD,"Replacement ""T"" Joint, Swivel","Buy to Stock",003,100,N/A,0,,208,c52d0722-c963-5b30-a17d-fd210109e2df,N/A,Netform,N/A
0,0,0,HR448SD,"Replacement ""T"" Joint, Swivel","Buy to Stock",000,108,N/A,30,,208,748f65f0-7646-5826-878c-2fe421b51ad4,N/A,Netform,N/A
transfer,0,0,HRJBK,"Cross Joint, 2-Piece Replaceme","Buy to Stock",003,129,N/A,0,,135,93180e35-3cfc-5449-a4ea-9ba7598eb8a0,"HRJBK transfer 0 to 003",Netform,N/A
transfer,26,"26.0 EA",HRJBK,"Cross Joint, 2-Piece Replaceme","Buy to Stock",000,6,N/A,32,,135,ff3a1397-7c4a-56d2-bdfd-b3fa5b1cd817,"HRJBK transfer 26 to 000",Netform,N/A
0,0,"0.0 EA",HRJSD,"Cross Joint, 2-Piece Replaceme","Buy to Stock",000,16,N/A,22,,16,89fc8acb-815f-5cce-bf0b-b9aeb4ac9fe4,N/A,Netform,N/A
0,0,0,HSEC300,"Heat Shrink End Cap 3in HSEC30","Buy to Stock",000,51,N/A,20,,51,a85fff74-a5c2-5d4e-ac9b-202a661ddcb1,N/A,Netform,N/A
0,0,0,HSEC400,"Heat Shrink End Cap 4in HSEC40","Buy to Stock",000,22,N/A,21,,22,dc32f0f0-de82-5ab7-a73a-a70c242a7a25,N/A,Netform,N/A
transfer,0,0,HSEC500,"Heat Shrink End Cap 5in HSEC50","Buy to Stock",003,18,N/A,0,,30,cb22c69a-92b6-5ea1-918d-c181c13fbe2d,"HSEC500 transfer 0 to 003",Netform,N/A
transfer,10,"10.0 EA",HSEC500,"Heat Shrink End Cap 5in HSEC50","Buy to Stock",000,12,N/A,22,2,30,6456bafd-a891-52e0-baa9-d51423f53901,"HSEC500 transfer 10 to 000",Netform,N/A
0,0,0,HT445BK,"Standard ""T"" Joint Black","Buy to Stock",000,1369,N/A,1400,46,4319,83350c6a-2cdd-5a38-a690-fa7c12539fc7,N/A,Netform,N/A
0,0,0,HT445BK,"Standard ""T"" Joint Black","Buy to Stock",003,2950,N/A,2173,,4319,29af1262-01ba-572f-a176-232a8f9c1fcb,N/A,Netform,N/A
0,0,0,HT445SD,"Standard ""T"" Joint Sand","Buy to Stock",003,1750,N/A,0,,2565,0d1f946b-1f32-599a-8dcf-1a27f8f27f43,N/A,Netform,N/A
0,0,0,HT445SD,"Standard ""T"" Joint Sand","Buy to Stock",000,815,N/A,413,,2565,e888e7f0-97ab-5923-9ecf-95b7ae7ef7d2,N/A,Netform,N/A
transfer,739,"739.0 EA",HT448BK,"Swivel ""T"" Joint Black","Buy to Stock",003,1800,N/A,2588,,2539,d95c07b7-9860-53b9-9649-2b857321accd,"HT448BK transfer 739 to 003",Netform,N/A
transfer,0,0,HT448BK,"Swivel ""T"" Joint Black","Buy to Stock",000,739,N/A,600,295,2539,96e2898e-5594-5cf1-9367-870ff5a2bfa7,"HT448BK transfer 0 to 000",Netform,N/A
transfer,310,"310.0 EA",HT448SD,"Swivel ""T"" Joint Sand","Buy to Stock",000,457,N/A,767,,1857,74cc936a-a95b-595d-bfad-e63d0bcef43e,"HT448SD transfer 310 to 000",Netform,N/A
transfer,0,0,HT448SD,"Swivel ""T"" Joint Sand","Buy to Stock",003,1400,N/A,0,,1857,fcc0c198-be22-597e-8cec-6ca50e997029,"HT448SD transfer 0 to 003",Netform,N/A
transfer,22000,"22000.0 EA",IC,"Galv ICE Fast Clip","Buy to Stock",003,,N/A,22000,,56170,eafe2320-c2a8-52ef-9663-7c137ebe0031,"IC transfer 22000 to 003",Hardware,N/A
transfer,0,0,IC,"Galv ICE Fast Clip","Buy to Stock",430,56170,N/A,28923,24850,56170,03f36cce-8b1f-50ed-abc9-a0551b408e26,"IC transfer 0 to 430",Hardware,N/A
transfer,0,0,J38SS,"S0105-RJ10 TB Jaw RH or LH 3/8","Buy to Stock",003,600,N/A,0,,1050,982cc23d-e029-5bb4-ad5b-9a185f8089db,"J38SS transfer 0 to 003",Netform,N/A
transfer,600,"600.0 EA",J38SS,"S0105-RJ10 TB Jaw RH or LH 3/8","Buy to Stock",000,450,N/A,1091,6,1050,c5d510aa-b6b5-5304-8369-0a813e3ebc43,"J38SS transfer 600 to 000",Netform,N/A
0,0,0,KOH-820GY-8X90,"HTPP 2.5in Sq","Make to Order",000,54,N/A,0,,54,084e8cb8-17e5-5d4e-8293-f45cff02df71,N/A,Netting,N/A
0,0,0,LEN38SS,"3/8in Lifting Eye Nut SS","Buy to Stock",000,539,N/A,344,147,539,bbfbab0e-db7d-535f-953a-fc24a08b48e4,N/A,Netform,N/A
0,0,0,LEN58SS,"5/8in Lifting Eye Nut SS","Buy to Stock",000,359,N/A,333,16,359,51c2370f-37f5-5bd2-881f-a881c482493c,N/A,Netform,N/A
0,0,0,LL0118-ORBK,"Load Lock Pallet Containment O","Make to Order",003,8,N/A,0,,8,b6f8076b-ee60-55b2-b7a2-0b664c7a3830,N/A,Netting,N/A
0,0,0,LN38,"3/8 Locknut w/ Nylon Insert","Buy to Stock",430,1203,N/A,862,572,1203,21186bf4-7d7b-5f20-bc21-685e58551f1d,N/A,Hardware,N/A
0,0,0,LN38SS,"3/8-16 Locknut w/ Nylon Insert","Buy to Stock",000,3887,N/A,1318,1928,3887,6f8fe239-6083-5b0f-8194-0de7abe07e47,N/A,Netform,N/A
0,0,0,LW12,"1/2 Lock Washer","Buy to Stock",430,821,N/A,818,13,821,28fccb92-c453-5537-9d78-693fecaf488d,N/A,Hardware,N/A
0,0,0,LW58SS,"5/8 Spring Lock Washer SS","Buy to Stock",000,55,N/A,125,,55,1f2a7bfd-42c2-528a-bdd0-ad90bdd3ebc8,N/A,Netform,N/A
0,0,"0.0 EA",MKT-250,"Custom Safety Net","Make to Order",000,,N/A,100,,0,6d540552-329a-5afb-a61c-af12e3d11458,N/A,Netting,N/A
0,0,0,MT-PSN,"Metal Tag for Personnel Safety","Buy to Stock",181,607,N/A,1250,72,607,cd849d11-cb52-5b2a-87ea-595386ba795d,N/A,Netting,N/A
0,0,0,NNJ,"Jumbo Netting Needles 1-3/16in","Buy to Stock",000,326,N/A,41,3,326,0c275694-abcc-5bd4-9012-a2e6f14ef790,N/A,"Manufacturing Supplies",N/A
0,0,0,NOSTEP,"LABEL Valeron w/Cap, 4""x 4"", 1","Buy to Stock",181,496,N/A,0,,496,30a54c04-8dbd-517b-b4f4-b13bd5655caf,N/A,"Manufacturing Supplies",N/A
0,0,0,OS42.2,"Angle Iron Offset 4in x 5.5in","Buy to Stock",430,1060,N/A,562,350,1060,8c42cebc-984b-5063-bdf9-2bf36dfa06de,N/A,Hardware,N/A
0,0,0,OS46,"Angle Iron Offset on 4x5.5in P","Buy to Stock",430,962,N/A,1058,704,962,aa195cc7-6ecf-5b14-91a2-76d807165e51,N/A,Hardware,N/A
transfer,0,0,OS48,"Angle Iron Offset 4x5.5in Plat","Buy to Stock",000,1500,N/A,0,,2613,9803f878-ae2b-5035-bea7-65e168c67c7b,"OS48 transfer 0 to 000",Hardware,N/A
transfer,900,"900.0 EA",OS48,"Angle Iron Offset 4x5.5in Plat","Buy to Stock",430,1113,N/A,2013,619,2613,2a1915ca-3873-5700-bca4-b04f484dbf0b,"OS48 transfer 900 to 430",Hardware,N/A
0,0,0,OSCAP,"Offset Safety/Visibility Cap","Buy to Stock",430,6531,N/A,7785,1771,6531,467885aa-eb06-56f5-808d-d0d2fcdb26ba,N/A,Hardware,N/A
0,0,0,P820KS,"Knotted #84 Polyester 2in Diam","Make to Order",000,1,N/A,0,,1,763471ea-a46d-56be-bf26-86301e960134,N/A,Netting,N/A
transfer,0,0,PE38F,"Pad Eye 3/8 Weldable","Buy to Stock",000,400,N/A,0,,382,d3e46bb7-5644-542f-935e-f10265931fba,"PE38F transfer 0 to 000",Hardware,N/A
transfer,382,"382.0 EA",PE38F,"Pad Eye 3/8 Weldable","Buy to Stock",181,-18,N/A,364,26,382,c1586118-8812-53b7-9a12-12f94bf47e00,"PE38F transfer 382 to 181",Hardware,N/A
transfer,0,0,PFCJBK,"Polyfix Cross Joint Black","Buy to Stock",003,1300,N/A,0,,1375,9b7f5b68-264c-5425-b1e6-361b57602742,"PFCJBK transfer 0 to 003",Netform,N/A
transfer,809,"809.0 EA",PFCJBK,"Polyfix Cross Joint Black","Buy to Stock",000,75,N/A,884,,1375,eb6ef706-6080-5726-b473-aa55535cc889,"PFCJBK transfer 809 to 000",Netform,N/A
transfer,0,0,PFTJBK,"Polyfix T Joint Black","Buy to Stock",003,1000,N/A,0,,1178,1785c151-7c5b-558a-870e-1289bd2f8c8e,"PFTJBK transfer 0 to 003",Netform,N/A
transfer,551,"551.0 EA",PFTJBK,"Polyfix T Joint Black","Buy to Stock",000,178,N/A,729,,1178,f02b80a8-2b0c-5331-be87-209fd568ba17,"PFTJBK transfer 551 to 000",Netform,N/A
0,0,"0.0 EA",PSN1015,"Personnel Safety Net, Hooks pe","Make to Stock",003,5,N/A,10,,5,8cc94bbd-66bb-5c54-b92d-b9519713cb43,N/A,Netting,N/A
0,0,0,PSN1015DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,24,N/A,27,,24,d7a4fe4a-c976-5db1-8b87-71f71ea82188,N/A,Netting,N/A
0,0,0,PSN1020,"Personnel Safety Net, Hooks pe","Make to Stock",003,6,N/A,4,,6,9660006b-1d30-5bca-a011-aba74376a8fd,N/A,Netting,N/A
0,0,0,PSN1020DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,15,N/A,15,,15,dabe89b9-22c3-52e7-8372-6840e431a820,N/A,Netting,N/A
0,0,0,PSN1515,"Custom Personnel Safety Net,","Make to Stock",003,3,N/A,2,,3,8e04ca91-656b-5917-92a5-35efc0cd0933,N/A,Netting,N/A
0,0,0,PSN1515DL,"Custom Personnel Safety Net, W","Make to Stock",003,29,N/A,27,,30,9ebb6c76-f3f0-5e18-88db-cf8544d78d18,N/A,Netting,N/A
0,0,0,PSN1515DL,"Custom Personnel Safety Net, W","Make to Stock",181,1,N/A,0,1,30,4a3fd9d2-cb42-51dc-bad5-0683d2b577a4,N/A,Netting,N/A
0,0,0,PSN1520,"Personnel Safety Net,  Hooks p","Make to Stock",003,2,N/A,2,,2,d343dc76-3d22-57a6-bc6e-43133241fa05,N/A,Netting,N/A
0,0,0,PSN1520DL,"Personnel Safety Net, WITH Lin","Make to Stock",000,6,N/A,0,,49,9b5ff06a-64c6-59ee-81ef-41d2708ebade,N/A,Netting,N/A
0,0,0,PSN1520DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,39,N/A,32,,49,bed5064e-dda5-5692-a575-624b4a328168,N/A,Netting,N/A
0,0,0,PSN1520DL,"Personnel Safety Net, WITH Lin","Make to Stock",181,4,N/A,0,4,49,817e4e3a-5203-517b-9ee1-45b0769205fd,N/A,Netting,N/A
0,0,0,PSN1525,"Personnel Safety Net,  Hooks p","Make to Stock",003,5,N/A,2,,5,2dd85afe-c356-5448-9265-1b7c16061f45,N/A,Netting,N/A
0,0,0,PSN1525DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,44,N/A,35,,47,d653fe8f-0274-5e26-b47f-7699c6c91363,N/A,Netting,N/A
0,0,0,PSN1525DL,"Personnel Safety Net, WITH Lin","Make to Stock",181,3,N/A,0,3,47,df1f5caa-af8f-5256-92f7-b8f047120bbd,N/A,Netting,N/A
0,0,0,PSN1530,"Personnel Safety Net,  Hooks p","Make to Stock",181,11,N/A,0,1,20,8ac99df0-67eb-589a-8f6b-c43aa92280e8,N/A,Netting,N/A
0,0,0,PSN1530,"Personnel Safety Net,  Hooks p","Make to Stock",003,9,N/A,2,,20,a88de082-a54e-5ebe-abd1-ac2c59e28ebf,N/A,Netting,N/A
0,0,0,PSN1530DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,62,N/A,92,,100,c8807ebd-46c6-53f5-a99c-7ffca523e306,N/A,Netting,N/A
0,0,0,PSN1530DL,"Personnel Safety Net, WITH Lin","Make to Stock",000,12,N/A,0,,100,af66b67a-d6d6-57da-ba0f-1440bce55187,N/A,Netting,N/A
0,0,0,PSN1530DL,"Personnel Safety Net, WITH Lin","Make to Stock",181,26,N/A,0,26,100,ed26ad88-1b7d-5dc0-9c79-76414e8a5e8d,N/A,Netting,N/A
0,0,0,PSN1540,"Personnel Safety Net,  Hooks p","Make to Stock",003,3,N/A,2,,3,31b2bda0-7234-54f7-83fe-7ab9209487b3,N/A,Netting,N/A
transfer,1,"1.0 EA",PSN1540DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,2,N/A,3,,4,56cfc1a6-5126-5b4e-830a-31366a3abcdd,"PSN1540DL transfer 1 to 003",Netting,N/A
transfer,0,0,PSN1540DL,"Personnel Safety Net, WITH Lin","Make to Stock",000,2,N/A,0,,4,50652848-41fe-5cbc-b202-c3fbb77391e3,"PSN1540DL transfer 0 to 000",Netting,N/A
0,0,0,PSN1717,"Personnel Safety Net,  Hooks p","Make to Stock",003,3,N/A,2,,3,aa7951f2-1a4c-59a2-9b8a-44bb91f95290,N/A,Netting,N/A
0,0,0,PSN1717DL,"Personnel Safety Net, WITH Lin","Make to Stock",181,6,N/A,0,6,25,af958e1d-c583-5815-8bfe-a4d0ea36cc84,N/A,Netting,N/A
0,0,0,PSN1717DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,19,N/A,21,,25,463c0802-c6c8-5dd8-a4dc-e318f05d415e,N/A,Netting,N/A
0,0,0,PSN2020,"Personnel Safety Net, Hooks pe","Make to Stock",003,12,N/A,11,,12,f2db9b40-334c-59cf-bf6e-34398f274366,N/A,Netting,N/A
0,0,0,PSN2020DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,18,N/A,24,,18,ef57c61f-d6e5-5223-aa29-4157658f5b90,N/A,Netting,N/A
0,0,0,PSN2025,"Personnel Safety Net,  Hooks p","Make to Stock",003,3,N/A,2,,3,1416036e-486f-59d0-a7d6-2c673c1383b6,N/A,Netting,N/A
0,0,0,PSN2025DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,4,N/A,2,,4,9a1064f7-3f59-5662-b455-46b195a94e5f,N/A,Netting,N/A
0,0,0,PSN2030,"Personnel Safety Net,  Hooks p","Make to Stock",003,2,N/A,2,,2,94e84169-c688-5fb4-86eb-bbe82c6d5099,N/A,Netting,N/A
0,0,0,PSN2030DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,5,N/A,5,,5,fbc24db7-99cc-569a-9237-f49aefdbb3d3,N/A,Netting,N/A
0,0,0,PSN2040,"Personnel Safety Net, Hooks pe","Make to Stock",003,5,N/A,5,,5,28a05cc6-2bcf-5748-b5f9-63dbe64a6228,N/A,Netting,N/A
0,0,0,PSN2040DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,3,N/A,3,,3,1a99f168-ba75-5515-96b3-d28f55f3f764,N/A,Netting,N/A
0,0,0,PSN2525,"Personnel Safety Net, Hooks pe","Make to Stock",003,6,N/A,3,,6,ee5a2a80-5acf-5d68-abb5-5b31a60f392e,N/A,Netting,N/A
0,0,0,PSN2525DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,4,N/A,2,,4,d7e3c6ca-61ed-5cb4-814f-b2bde5788cad,N/A,Netting,N/A
0,0,0,PSN2550,"Personnel Safety Net, Hooks pe","Make to Stock",003,4,N/A,3,,4,fafff909-2e46-5cea-b510-f69168d1a9ff,N/A,Netting,N/A
0,0,"0.0 EA",PSN2550DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,,N/A,2,,0,ccd70ab4-7178-5a1e-a87b-861040a09f6f,N/A,Netting,N/A
0,0,0,PSN25TL,"Tag Line","Make to Order",003,67,N/A,0,,67,f2e37db8-904e-5bb9-82aa-53aac359b932,N/A,Rope,N/A
0,0,0,PSN3040,"Personnel Safety Net, Hooks pe","Make to Stock",003,3,N/A,3,,3,874de213-5619-57d1-8024-839e55ece330,N/A,Netting,N/A
transfer,0,0,PSN3040DL,"Personnel Safety Net, WITH Lin","Make to Stock",181,2,N/A,0,2,3,aaf4166e-dfd4-55ad-8e2f-9ad03c553b5b,"PSN3040DL transfer 0 to 181",Netting,N/A
transfer,1,"1.0 EA",PSN3040DL,"Personnel Safety Net, WITH Lin","Make to Stock",003,1,N/A,2,,3,25d66498-f96e-5c4b-a21e-99707f154f2e,"PSN3040DL transfer 1 to 003",Netting,N/A
0,0,0,QL06ZP,"Quicklink 1/4in ZP","Buy to Stock",430,593,N/A,161,129,594,0aaace2b-f183-588a-ba1a-d41807a5196e,N/A,Hardware,N/A
0,0,0,QL06ZP,"Quicklink 1/4in ZP","Buy to Stock",000,1,N/A,0,,594,34a5018e-ef71-5229-a1a0-edd8bcf5f3c0,N/A,Hardware,N/A
0,0,0,QL10ZP,"Quicklink 10mm ZP","Buy to Stock",181,1867,N/A,2254,350,1867,0cf0c23a-7668-5236-aa6d-4bd1cbc85090,N/A,Hardware,N/A
transfer,0,0,RDNB050SI,"Dyneema Braid 1/2in x 600ft Si","Buy to Stock",000,9961,N/A,0,,9961,3e6245de-fc65-5bf7-b001-ce2224956481,"RDNB050SI transfer 0 to 000",Rope,N/A
transfer,1200,"1200.0 FT",RDNB050SI,"Dyneema Braid 1/2in x 600ft Si","Buy to Stock",003,,N/A,1200,,9961,4f864486-d5fe-5ceb-91d7-b031e9de4a50,"RDNB050SI transfer 1200 to 003",Rope,N/A
0,0,0,REWORK-N,"No Charge rework with W/T opti","Make to Order",000,24,N/A,0,1,24,a833c8ba-6a6f-536d-8a01-d0bdea1210cf,N/A,Netting,N/A
transfer,393,"393.0 EA",RG1.0NP,"1in ID Ring, Nickel Plated, #","Buy to Stock",181,,N/A,500,,393,4d514e50-1d7f-5c82-b821-40ae0bd6b9a4,"RG1.0NP transfer 393 to 181",Hardware,N/A
transfer,0,0,RG1.0NP,"1in ID Ring, Nickel Plated, #","Buy to Stock",430,393,N/A,0,11,393,d1abcf58-cdf2-5c3d-8995-0842ca75aa7b,"RG1.0NP transfer 0 to 430",Hardware,N/A
0,0,0,RG124SS,"Welded Ring 1/2 in x 4 in ID S","Buy to Stock",000,111,N/A,100,4,111,92b6003a-5d7d-5c85-a7d0-f28003ed0f08,N/A,Netform,N/A
0,0,0,RG3.0ZP,"3in ID Steel Round Ring ZP 3.5","Buy to Stock",000,203,N/A,3,,203,3d83c8fc-3d76-56e3-bfb2-e28f9c21a974,N/A,Hardware,N/A
0,0,0,RGD1.25NP,"D Ring Dia Cast NP","Buy to Stock",000,278,N/A,346,,278,0c64bd79-35f9-5619-bac6-9526e92ade71,N/A,Hardware,N/A
0,0,0,RGDOPN,"Recessed D Ring ZP","Buy to Stock",000,59,N/A,9,,59,d858834d-a533-5127-9343-d48d21f634bc,N/A,Hardware,N/A
0,0,0,RHT3S025BK,"HTPP 1/4in x 1200ft  3 Strand","Buy to Stock",430,2886.22,N/A,1253,,2886.22,ffcf36d1-b8df-5994-8e58-9d9f0d65791b,N/A,Rope,N/A
0,0,0,RHT3S025SD-G,"HTPP 3 Strand 1/4in x 650ft Sa","Buy to Stock",000,1599.42,N/A,0,,5499.42,6e7364b0-8a18-5b1e-84a3-7a8c831f6476,N/A,Rope,N/A
0,0,0,RHT3S025SD-G,"HTPP 3 Strand 1/4in x 650ft Sa","Buy to Stock",003,3900,N/A,2092,,5499.42,d0a59d5b-5a38-5617-9289-26fa5846ccd5,N/A,Rope,N/A
0,0,0,RHT3S037SD-G,"HTPP 3 Strand 3/8in x 650ft Sa","Buy to Stock",000,1934,N/A,0,,5184,d108da96-7753-54ab-8849-611e56fd9974,N/A,Rope,N/A
0,0,0,RHT3S037SD-G,"HTPP 3 Strand 3/8in x 650ft Sa","Buy to Stock",003,3250,N/A,1912,,5184,c0769add-e457-5bf8-a13e-87ff35169926,N/A,Rope,N/A
0,0,0,RHT3S050BK,"HT Polyolefin 3 Strand 1/2in x","Buy to Stock",181,5479.99,N/A,10649,112,69264.99,2cc51e9b-c4a9-5d51-bd71-7bfee043303c,N/A,Rope,N/A
0,0,0,RHT3S050BK,"HT Polyolefin 3 Strand 1/2in x","Buy to Stock",003,63915,N/A,0,,69264.99,6c1d65a2-5c8c-5ae9-a813-c262c008935d,N/A,Rope,N/A
0,0,0,RHT3S050SD-G,"HTPP 3 Strand 1/2in x 650ft Sa","Buy to Stock",003,30550,N/A,8796,,30770.08,7ab41ec7-f7e0-54be-bfdf-ed1e67b3a533,N/A,Rope,N/A
0,0,0,RHT3S050SD-G,"HTPP 3 Strand 1/2in x 650ft Sa","Buy to Stock",000,220.08,N/A,0,,30770.08,44b78cdb-e463-5ba4-9938-6ffc9fdb7df0,N/A,Rope,N/A
0,0,0,RHT3S050SD-I,"HTPP 3 Strand 1/2in x 600ft Sa","Buy to Stock",000,598,N/A,0,,9598,5b459569-3bdf-518e-8e93-18b2516f87c5,N/A,Rope,N/A
0,0,0,RHT3S050SD-I,"HTPP 3 Strand 1/2in x 600ft Sa","Buy to Stock",003,9000,N/A,0,,9598,318df9c4-e46b-52f3-a57c-a3adfa84ae18,N/A,Rope,N/A
0,0,0,RHT3S050WG,"HTPP 3 Strand 1/2in x 720ft Wh","Buy to Stock",181,5719.29,N/A,2351,288,16986.14,25abcbd7-57cd-5c94-a255-3b213e392fd1,N/A,Rope,N/A
0,0,0,RHT3S050WG,"HTPP 3 Strand 1/2in x 720ft Wh","Buy to Stock",003,3597,N/A,0,,16986.14,a121ae6b-e214-5bac-b30d-b3e33d59075d,N/A,Rope,N/A
0,0,0,RHT3S050WG,"HTPP 3 Strand 1/2in x 720ft Wh","Buy to Stock",000,7669.85,N/A,0,,16986.14,0b53ac99-8b7a-5ea4-a68a-a763c8744850,N/A,Rope,N/A
0,0,0,RHT3S062SD-G,"HTPP 3 Strand 5/8in x 650ft Sa","Buy to Stock",003,18200,N/A,2934,,22683.1,0760f19c-f583-5f59-bb7c-a9b7bbf3059c,N/A,Rope,N/A
0,0,0,RHT3S062SD-G,"HTPP 3 Strand 5/8in x 650ft Sa","Buy to Stock",000,4483.1,N/A,0,,22683.1,c502616e-c9ce-5e9f-9cfa-a7d3c6468b51,N/A,Rope,N/A
0,0,0,RHT3S062SD-I,"HTPP 3 Strand 5/8in x 600ft Sa","Buy to Stock",003,5400,N/A,0,,5400,fdbb3648-492a-5a0a-9cf7-99c16c1e0dbb,N/A,Rope,N/A
0,0,0,RHT3S075SD-G,"HTPP 3 Strand 3/4in x 650ft Sa","Buy to Stock",003,21450,N/A,12180,,28818.1,ee080235-fdab-55b2-858a-1ef3ae47de02,N/A,Rope,N/A
0,0,0,RHT3S075SD-G,"HTPP 3 Strand 3/4in x 650ft Sa","Buy to Stock",000,7368.1,N/A,0,,28818.1,b2bfb7dc-84ea-558c-b262-087a3e750270,N/A,Rope,N/A
0,0,0,RHT3S100SD-G,"HTPP 3 Strand 1in x 650ft Sand","Buy to Stock",000,3273,N/A,0,67,16273,ee35b939-84a4-5c6e-92cd-1fe12a85ec77,N/A,Rope,N/A
0,0,0,RHT3S100SD-G,"HTPP 3 Strand 1in x 650ft Sand","Buy to Stock",003,13000,N/A,11798,,16273,66b3666a-9aa1-5411-83f6-35dc07067255,N/A,Rope,N/A
0,0,"0.0 SP",RHT3S125SD-E,"HTPP 3 Strand 1-1/4in x 600ft","Buy to Stock",003,,N/A,42558,,0,29e8d26e-6459-5bd3-840c-3274075f1046,N/A,Rope,N/A
0,0,"0.0 SP",RHT3S125SD-E,"HTPP 3 Strand 1-1/4in x 600ft","Buy to Stock",000,,N/A,1800,,0,4c17932e-e96f-50e4-98f9-7c17755530c9,N/A,Rope,N/A
0,0,0,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft","Buy to Stock",003,32500,N/A,0,,37757.09,1e082288-90ef-5e80-9d31-fccdc669215d,N/A,Rope,N/A
0,0,0,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft","Buy to Stock",000,5257.09,N/A,0,4521.64,37757.09,0daf45d7-f58b-5b23-950f-56016ab4f2fb,N/A,Rope,N/A
